324,1,748,830,133,361,1,1.167,1.350,0.000
325,1,782,805,129,354,1,1.500,1.350,0.000
326,1,815,780,125,348,1,1.833,1.350,0.000
327,1,877,733,117,336,1,2.500,1.350,0.000
328,1,907,711,114,331,1,2.833,1.350,0.000
329,1,963,669,107,321,1,3.500,1.350,0.000
330,1,1015,629,102,311,1,4.167,1.350,0.000
331,1,1064,592,98,302,1,4.833,1.350,0.000
332,1,1067,551,94,291,1,5.500,1.650,0.000
333,1,1089,534,93,287,1,5.833,1.650,0.000
334,1,1131,503,90,278,1,6.500,1.650,0.000
335,1,1170,474,88,270,1,7.167,1.650,0.000
336,1,1209,480,90,272,1,7.167,1.350,0.000
337,1,1206,447,86,263,1,7.833,1.650,0.000
338,1,1240,421,85,255,1,8.500,1.650,0.000
339,1,1272,397,83,248,1,9.167,1.650,0.000
340,1,1283,359,79,237,1,10.167,1.950,0.000
341,1,1317,363,81,238,1,10.167,1.650,0.000
342,1,1312,338,78,231,1,10.833,1.950,0.000
343,1,1352,309,76,222,1,11.833,1.950,0.000
344,1,1352,309,76,222,1,11.833,1.950,0.000
345,1,1370,270,72,210,1,13.167,2.250,0.000
346,1,1402,273,74,211,1,13.167,1.950,0.000
347,1,1413,264,73,209,1,13.500,1.950,0.000
348,1,1417,237,70,201,1,14.500,2.250,0.000
349,1,1428,230,70,198,1,14.833,2.250,0.000
350,1,1438,222,70,196,1,15.167,2.250,0.000
351,1,1459,208,69,192,1,15.833,2.250,0.000
352,1,1469,200,69,190,1,16.167,2.250,0.000
353,1,1479,171,66,182,1,17.500,2.550,0.000
354,1,1489,165,66,180,1,17.833,2.550,0.000
355,1,1507,152,66,176,1,18.500,2.550,0.000
356,1,1524,140,65,173,1,19.167,2.550,0.000
357,1,1549,123,65,169,1,20.167,2.550,0.000
358,1,1558,117,65,168,1,20.500,2.550,0.000
359,1,1567,130,67,171,1,19.833,2.250,0.000
360,1,1573,106,65,165,1,21.167,2.550,0.000
361,1,1586,79,63,158,1,22.833,2.850,0.000
362,1,1596,91,65,161,1,22.167,2.550,0.000
363,1,1601,69,64,156,1,23.500,2.850,0.000
364,1,1618,75,65,158,1,23.167,2.550,0.000
365,1,1632,65,66,156,1,23.833,2.550,0.000
366,1,1636,46,64,151,1,25.167,2.850,0.000
367,1,1642,41,64,150,1,25.500,2.850,0.000
368,1,1656,32,64,148,1,26.167,2.850,0.000
369,1,1668,23,65,146,1,26.833,2.850,0.000
370,1,1675,19,65,146,1,27.167,2.850,0.000
371,1,1677,2,63,141,1,28.500,3.150,0.000
372,1,1683,-1,64,141,1,28.833,3.150,0.000
373,1,1689,-6,64,140,1,29.167,3.150,0.000
301,2,1128,98,50,157,1,19.833,7.650,0.000
302,2,1105,96,50,156,1,19.833,7.950,0.000
303,2,1105,108,52,160,1,19.167,7.650,0.000
304,2,1092,125,53,165,1,18.167,7.350,0.000
305,2,1079,130,54,166,1,17.833,7.350,0.000
306,2,1065,149,56,172,1,16.833,7.050,0.000
307,2,1052,155,57,174,1,16.500,7.050,0.000
308,2,1036,176,59,180,1,15.500,6.750,0.000
309,2,1022,182,60,182,1,15.167,6.750,0.000
310,2,1007,189,61,184,1,14.833,6.750,0.000
311,2,992,195,62,186,1,14.500,6.750,0.000
312,2,973,219,64,194,1,13.500,6.450,0.000
313,2,957,226,65,196,1,13.167,6.450,0.000
314,2,935,253,68,204,1,12.167,6.150,0.000
315,2,907,250,69,203,1,12.167,6.450,0.000
316,2,871,266,71,207,1,11.500,6.450,0.000
317,2,845,296,74,216,1,10.500,6.150,0.000
318,2,825,305,76,219,1,10.167,6.150,0.000
319,2,805,314,77,221,1,9.833,6.150,0.000
320,2,785,324,78,224,1,9.500,6.150,0.000
321,2,752,359,83,234,1,8.500,5.850,0.000
322,2,708,381,86,240,1,7.833,5.850,0.000
323,2,684,392,88,243,1,7.500,5.850,0.000
324,2,669,421,91,251,1,6.833,5.550,0.000
325,2,627,465,97,263,1,5.833,5.250,0.000
326,2,601,479,100,266,1,5.500,5.250,0.000
327,2,545,507,104,273,1,4.833,5.250,0.000
328,2,517,522,107,277,1,4.500,5.250,0.000
329,2,457,554,112,284,1,3.833,5.250,0.000
330,2,430,594,118,295,1,3.167,4.950,0.000
331,2,396,612,121,299,1,2.833,4.950,0.000
332,2,326,648,128,310,1,2.167,4.950,0.000
333,2,290,696,136,324,1,1.500,4.650,0.000
334,2,250,718,140,331,1,1.167,4.650,0.000
335,2,505,482,102,265,1,5.167,5.850,0.000
336,2,768,236,69,197,1,12.167,7.950,0.000
337,2,1026,-4,41,125,1,26.833,12.450,0.000
338,2,1006,1,42,126,1,26.167,12.450,0.000
339,2,996,5,42,127,1,25.833,12.450,0.000
340,2,985,8,43,128,1,25.500,12.450,0.000
341,2,972,19,44,131,1,24.500,12.150,0.000
342,2,961,23,44,132,1,24.167,12.150,0.000
343,2,935,39,46,137,1,22.833,11.850,0.000
344,2,923,43,47,138,1,22.500,11.850,0.000
345,2,904,42,47,138,1,22.500,12.150,0.000
346,2,875,59,49,143,1,21.167,11.850,0.000
347,2,849,68,50,145,1,20.500,11.850,0.000
348,2,823,77,51,148,1,19.833,11.850,0.000
349,2,803,75,51,147,1,19.833,12.150,0.000
350,2,775,84,52,149,1,19.167,12.150,0.000
351,2,753,100,54,154,1,18.167,11.850,0.000
352,2,724,110,56,157,1,17.500,11.850,0.000
353,2,715,122,57,160,1,16.833,11.550,0.000
354,2,689,140,59,166,1,15.833,11.250,0.000
355,2,662,131,58,163,1,16.167,11.850,0.000
356,2,629,143,60,166,1,15.500,11.850,0.000
357,2,612,149,61,167,1,15.167,11.850,0.000
358,2,574,192,66,180,1,13.167,10.950,0.000
359,2,546,181,65,176,1,13.500,11.550,0.000
360,2,517,212,69,185,1,12.167,10.950,0.000
361,2,480,237,73,192,1,11.167,10.650,0.000
362,2,435,242,75,193,1,10.833,10.950,0.000
363,2,389,247,77,194,1,10.500,11.250,0.000
364,2,345,274,81,201,1,9.500,10.950,0.000
365,2,296,280,84,203,1,9.167,11.250,0.000
366,2,246,297,89,207,1,8.500,11.250,0.000
367,2,220,318,93,213,1,7.833,10.950,0.000
368,2,165,323,97,215,1,7.500,11.250,0.000
369,2,103,356,106,225,1,6.500,10.950,0.000
370,2,40,361,113,227,1,6.167,11.250,0.000
371,2,-31,382,124,234,1,5.500,11.250,0.000
329,3,485,875,148,378,1,0.167,2.250,0.000
330,3,525,848,144,368,1,0.500,2.250,0.000
331,3,508,776,137,346,1,1.167,2.850,0.000
332,3,536,721,130,331,1,1.833,3.150,0.000
333,3,561,670,123,317,1,2.500,3.450,0.000
334,3,553,642,120,310,1,2.833,3.750,0.000
335,3,568,574,112,292,1,3.833,4.350,0.000
336,3,568,574,112,292,1,3.833,4.350,0.000
337,3,589,535,106,281,1,4.500,4.650,0.000
338,3,573,493,102,269,1,5.167,5.250,0.000
339,3,601,479,100,266,1,5.500,5.250,0.000
340,3,627,465,97,263,1,5.833,5.250,0.000
341,3,611,429,93,252,1,6.500,5.850,0.000
342,3,636,416,91,249,1,6.833,5.850,0.000
343,3,644,373,86,236,1,7.833,6.450,0.000
344,3,667,362,85,233,1,8.167,6.450,0.000
345,3,690,351,83,231,1,8.500,6.450,0.000
346,3,725,317,79,221,1,9.500,6.750,0.000
347,3,725,317,79,221,1,9.500,6.750,0.000
348,3,757,286,75,212,1,10.500,7.050,0.000
349,3,767,266,72,206,1,11.167,7.350,0.000
350,3,786,257,71,204,1,11.500,7.350,0.000
351,3,795,239,69,198,1,12.167,7.650,0.000
352,3,813,231,68,196,1,12.500,7.650,0.000
353,3,839,207,65,188,1,13.500,7.950,0.000
354,3,846,190,63,183,1,14.167,8.250,0.000
355,3,862,184,62,181,1,14.500,8.250,0.000
356,3,878,177,61,180,1,14.833,8.250,0.000
357,3,884,163,60,175,1,15.500,8.550,0.000
358,3,904,143,57,169,1,16.500,8.850,0.000
359,3,919,137,57,167,1,16.833,8.850,0.000
360,3,933,132,56,166,1,17.167,8.850,0.000
361,3,947,126,55,164,1,17.500,8.850,0.000
362,3,960,121,55,163,1,17.833,8.850,0.000
363,3,968,97,52,155,1,19.167,9.450,0.000
364,3,993,88,51,153,1,19.833,9.450,0.000
365,3,1008,73,49,148,1,20.833,9.750,0.000
366,3,1022,59,48,144,1,21.833,10.050,0.000
367,3,1031,64,48,146,1,21.500,9.750,0.000
368,3,1044,50,47,141,1,22.500,10.050,0.000
369,3,1066,43,46,139,1,23.167,10.050,0.000
370,3,1078,30,44,135,1,24.167,10.350,0.000
371,3,1098,23,43,133,1,24.833,10.350,0.000
372,3,1118,24,43,134,1,24.833,10.050,0.000
373,3,1128,20,43,133,1,25.167,10.050,0.000
374,3,1147,13,42,131,1,25.833,10.050,0.000
375,3,1146,5,41,129,1,26.500,10.350,0.000
376,3,1164,-8,40,125,1,27.833,10.650,0.000
352,4,1828,106,91,177,1,21.500,-0.150,0.000
353,4,1801,132,90,182,1,20.167,-0.150,0.000
354,4,1794,139,90,183,1,19.833,-0.150,0.000
355,4,1780,152,90,186,1,19.167,-0.150,0.000
356,4,1772,159,89,187,1,18.833,-0.150,0.000
357,4,1774,189,93,195,1,17.500,-0.450,0.000
358,4,1750,181,89,192,1,17.833,-0.150,0.000
359,4,1759,205,92,198,1,16.833,-0.450,0.000
360,4,1735,228,92,204,1,15.833,-0.450,0.000
361,4,1727,237,92,206,1,15.500,-0.450,0.000
362,4,1710,254,92,210,1,14.833,-0.450,0.000
363,4,1701,262,92,212,1,14.500,-0.450,0.000
364,4,1683,280,92,217,1,13.833,-0.450,0.000
365,4,1674,290,92,219,1,13.500,-0.450,0.000
366,4,1655,309,92,224,1,12.833,-0.450,0.000
367,4,1645,319,93,227,1,12.500,-0.450,0.000
368,4,1615,350,93,235,1,11.500,-0.450,0.000
369,4,1615,350,93,235,1,11.500,-0.450,0.000
370,4,1593,372,94,241,1,10.833,-0.450,0.000
371,4,1597,411,99,253,1,9.833,-0.750,0.000
372,4,1559,406,96,251,1,9.833,-0.450,0.000
