151,1,1708,438,112,263,1,9.500,-1.650,0.000
152,1,1719,425,112,259,1,9.833,-1.650,0.000
153,1,1688,408,107,253,1,10.167,-1.350,0.000
154,1,1648,403,102,251,1,10.167,-1.050,0.000
155,1,1637,416,103,255,1,9.833,-1.050,0.000
156,1,1614,441,104,262,1,9.167,-1.050,0.000
157,1,1620,488,110,275,1,8.167,-1.350,0.000
158,1,1607,503,111,280,1,7.833,-1.350,0.000
159,1,1581,534,112,288,1,7.167,-1.350,0.000
160,1,1600,574,118,300,1,6.500,-1.650,0.000
161,1,1571,610,121,310,1,5.833,-1.650,0.000
162,1,1591,656,127,325,1,5.167,-1.950,0.000
163,1,1629,686,133,336,1,4.833,-2.250,0.000
164,1,1614,707,134,343,1,4.500,-2.250,0.000
165,1,1656,739,141,357,1,4.167,-2.550,0.000
151,2,1669,142,76,178,1,19.500,1.050,0.000
152,2,1648,135,74,175,1,19.833,1.350,0.000
153,2,1636,121,71,171,1,20.500,1.650,0.000
154,2,1617,114,69,169,1,20.833,1.950,0.000
155,2,1617,114,69,169,1,20.833,1.950,0.000
156,2,1599,108,67,166,1,21.167,2.250,0.000
157,2,1581,101,65,164,1,21.500,2.550,0.000
158,2,1564,95,63,161,1,21.833,2.850,0.000
159,2,1547,88,62,159,1,22.167,3.150,0.000
160,2,1514,76,59,155,1,22.833,3.750,0.000
161,2,1499,70,57,153,1,23.167,4.050,0.000
162,2,1483,64,56,151,1,23.500,4.350,0.000
163,2,1468,59,55,149,1,23.833,4.650,0.000
164,2,1454,53,54,147,1,24.167,4.950,0.000
165,2,1440,48,52,145,1,24.500,5.250,0.000
166,2,1426,42,51,143,1,24.833,5.550,0.000
167,2,1420,33,50,141,1,25.500,5.850,0.000
168,2,1407,28,49,139,1,25.833,6.150,0.000
169,2,1402,19,48,136,1,26.500,6.450,0.000
170,2,1389,15,47,135,1,26.833,6.750,0.000
171,2,1384,7,47,132,1,27.500,7.050,0.000
172,2,1384,7,47,132,1,27.500,7.050,0.000
173,2,1380,0,46,130,1,28.167,7.350,0.000
174,2,1375,-8,45,128,1,28.833,7.650,0.000
175,2,1383,-11,45,127,1,29.167,7.650,0.000
151,3,895,60,49,143,1,21.167,11.550,0.000
152,3,919,52,48,141,1,21.833,11.550,0.000
153,3,931,48,47,140,1,22.167,11.550,0.000
154,3,955,40,46,138,1,22.833,11.550,0.000
155,3,966,36,46,137,1,23.167,11.550,0.000
156,3,988,29,45,134,1,23.833,11.550,0.000
157,3,999,25,44,133,1,24.167,11.550,0.000
158,3,1021,18,44,131,1,24.833,11.550,0.000
159,3,1031,15,43,130,1,25.167,11.550,0.000
160,3,1051,8,42,129,1,25.833,11.550,0.000
161,3,1061,4,42,128,1,26.167,11.550,0.000
162,3,1081,-1,41,126,1,26.833,11.550,0.000
163,3,1090,-4,41,125,1,27.167,11.550,0.000
164,3,1100,-7,40,124,1,27.500,11.550,0.000
165,3,1118,-14,39,123,1,28.167,11.550,0.000
151,4,1294,677,114,325,1,4.167,-0.450,0.000
152,4,1273,698,115,331,1,3.833,-0.450,0.000
153,4,1251,720,117,337,1,3.500,-0.450,0.000
154,4,1229,743,118,343,1,3.167,-0.450,0.000
151,5,1106,74,48,149,1,21.167,8.550,0.000
152,5,1094,90,50,154,1,20.167,8.250,0.000
153,5,1070,99,51,157,1,19.500,8.250,0.000
154,5,1058,104,52,158,1,19.167,8.250,0.000
155,5,1033,114,53,161,1,18.500,8.250,0.000
156,5,1007,125,54,164,1,17.833,8.250,0.000
157,5,991,143,57,170,1,16.833,7.950,0.000
158,5,967,141,57,169,1,16.833,8.250,0.000
159,5,948,161,59,175,1,15.833,7.950,0.000
160,5,919,173,60,179,1,15.167,7.950,0.000
161,5,903,180,61,181,1,14.833,7.950,0.000
162,5,862,184,62,181,1,14.500,8.250,0.000
163,5,846,190,63,183,1,14.167,8.250,0.000
164,5,813,204,65,187,1,13.500,8.250,0.000
165,5,778,219,67,191,1,12.833,8.250,0.000
166,5,742,234,69,196,1,12.167,8.250,0.000
167,5,712,260,72,203,1,11.167,7.950,0.000
