1,1,1656,128,74,174,1,20.167,1.350,0.000
2,1,1644,116,71,170,1,20.833,1.650,0.000
3,1,1651,110,71,168,1,21.167,1.650,0.000
4,1,1647,92,69,164,1,22.167,1.950,0.000
5,1,1654,87,70,162,1,22.500,1.950,0.000
6,1,1650,71,68,158,1,23.500,2.250,0.000
7,1,1657,66,68,157,1,23.833,2.250,0.000
8,1,1653,51,66,153,1,24.833,2.550,0.000
9,1,1660,46,66,152,1,25.167,2.550,0.000
10,1,1673,37,66,150,1,25.833,2.550,0.000
11,1,1668,23,65,146,1,26.833,2.850,0.000
12,1,1675,19,65,146,1,27.167,2.850,0.000
13,1,1687,10,65,144,1,27.833,2.850,0.000
14,1,1693,6,65,143,1,28.167,2.850,0.000
15,1,1699,1,66,143,1,28.500,2.850,0.000
16,1,1711,-6,66,141,1,29.167,2.850,0.000
17,1,1723,-14,66,140,1,29.833,2.850,0.000
6,2,938,153,58,172,1,16.167,8.250,0.000
7,2,963,155,58,173,1,16.167,7.950,0.000
8,2,991,143,57,170,1,16.833,7.950,0.000
9,2,1018,132,55,167,1,17.500,7.950,0.000
10,2,1044,121,54,163,1,18.167,7.950,0.000
11,2,1069,111,52,160,1,18.833,7.950,0.000
12,2,1093,101,51,157,1,19.500,7.950,0.000
13,2,1117,91,50,155,1,20.167,7.950,0.000
14,2,1139,82,49,152,1,20.833,7.950,0.000
15,2,1150,78,48,151,1,21.167,7.950,0.000
16,2,1172,69,47,148,1,21.833,7.950,0.000
17,2,1192,60,47,146,1,22.500,7.950,0.000
18,2,1212,52,46,143,1,23.167,7.950,0.000
19,2,1231,44,46,141,1,23.833,7.950,0.000
20,2,1238,31,45,137,1,24.833,8.250,0.000
21,2,1256,24,45,135,1,25.500,8.250,0.000
22,2,1273,17,44,134,1,26.167,8.250,0.000
23,2,1290,10,44,132,1,26.833,8.250,0.000
24,2,1306,3,44,130,1,27.500,8.250,0.000
25,2,1322,-3,44,128,1,28.167,8.250,0.000
26,2,1341,-2,44,129,1,28.167,7.950,0.000
1,3,715,231,69,194,1,12.167,8.550,0.000
2,3,734,224,68,192,1,12.500,8.550,0.000
3,3,770,209,66,188,1,13.167,8.550,0.000
4,3,804,195,64,184,1,13.833,8.550,0.000
5,3,837,182,62,181,1,14.500,8.550,0.000
6,3,869,169,61,177,1,15.167,8.550,0.000
7,3,893,171,60,178,1,15.167,8.250,0.000
8,3,924,159,59,174,1,15.833,8.250,0.000
9,3,953,147,57,171,1,16.500,8.250,0.000
